Index,Chemical,Count,
Apr-09,Biochemical Oxygen,24,
Apr-09,Total dissolved salts,24,
Apr-09,"1,2,4-Trichlorobenzene",3,
Apr-09,Acenaphthene,3,
Apr-09,Benzo(a)pyrene,3,
Apr-09,Phenanthrene,3,
Apr-09,Orthophosphate-phosphorus,24,
Apr-09,PCB 101,4,
May-09,PCB 138,4,
May-09,Sulfides,11,
May-09,gamma-Hexachlorocyclohexane,15,
May-09,Ammonium,24,
May-09,Total organic carbon,11,
May-09,Chrysene,4,
May-09,Total phosphorus,24,
May-09,Sodium,19,
May-09,Fecal coliforms,12,
May-09,Anionic active surfactants,14,
May-09,Oxygen saturation,23,
May-09,Dissolved silicates,2,
May-09,Cyanides,12,
May-09,Dissolved oxygen,24,
May-09,Benzo(a)pyrene,4,
May-09,Total nitrogen,21,
May-09,Lead,11,
May-09,Pentachlorobenzene,4,
May-09,Bicarbonates,10,
May-09,Naphthalene,4,
May-09,Sulphates,19,
May-09,Zinc,13,
May-09,PCB 180,4,
May-09,Acenaphthylene,4,
May-09,Magnesium,19,
May-09,Pyrene,4,
May-09,Total hardness,7,
May-09,Benzo(a)anthracene,4,
May-09,Water temperature,24,
May-09,Acenaphthene,4,
May-09,Nickel,11,
May-09,Fluoranthene,4,
May-09,Nitrites,24,
May-09,Hexachlorobenzene,4,
May-09,PCB 101,4,
May-09,"1,2,3-Trichlorobenzene",4,
May-09,Biochemical Oxygen,24,
May-09,Chlorides,20,
May-09,Endrin,4,
May-09,Selenium,11,
May-09,Silica (SiO2),21,
May-09,Chemical Oxygen Demand (Cr),24,
May-09,Copper,12,
May-09,Total coliforms,13,
May-09,Iron,12,
May-09,Benzo(b)fluoranthene,4,
May-09,Mercury,11,
May-09,Chromium,13,
May-09,Atrazine,11,
May-09,"1,2,4-Trichlorobenzene",4,
May-09,Orthophosphate-phosphorus,24,
May-09,Chemical Oxygen Demand (Mn),21,
May-09,Fecal streptococci ,12,
May-09,Benzo(k)fluoranthene,4,
May-09,Cadmium,11,
May-09,Petroleum hydrocarbons,16,
May-09,Calcium,19,
May-09,Nitrates,24,
May-09,Anthracene,4,
May-09,Barium,11,
May-09,AOX,15,
May-09,Arsenic,11,
May-09,Tetrachloromethane,15,
May-09,Organic nitrogen,4,
May-09,Potassium,18,
May-09,Aldrin,4,
May-09,Phenanthrene,4,
May-09,Isodrin,4,
May-09,Aluminium,11,
May-09,Total dissolved salts,24,
May-09,PCB 153,4,
May-09,Manganese,30,
May-09,"p,p-DDT",15,
Jun-09,Cadmium,12,
Jun-09,Arsenic,12,
Jun-09,Sodium,19,
Jun-09,Lead,12,
Jun-09,"1,2,3-Trichlorobenzene",4,
Jun-09,Silica (SiO2),21,
Jun-09,Dissolved oxygen,24,
Jun-09,Total coliforms,13,
Jun-09,Phenanthrene,4,
Jun-09,Sulfides,11,
Jun-09,Bicarbonates,10,
Jun-09,Benzo(a)pyrene,4,
Jun-09,Chemical Oxygen Demand (Cr),24,
Jun-09,Fecal streptococci ,12,
Jun-09,Water temperature,24,
Jun-09,Benzo(b)fluoranthene,4,
Jun-09,Sulphates,22,
Jun-09,Cyanides,12,
Jun-09,Chrysene,4,
Jun-09,Organic nitrogen,4,
Jun-09,gamma-Hexachlorocyclohexane,15,
Jun-09,Mercury,11,
Jun-09,Copper,12,
Jun-09,Iron,13,
Jun-09,Petroleum hydrocarbons,16,
Jun-09,Nitrites,24,
Jun-09,Pentachlorobenzene,4,
Jun-09,Tetrachloromethane,15,
Jun-09,Benzo(k)fluoranthene,4,
Jun-09,Acenaphthylene,4,
Jun-09,Nickel,12,
Jun-09,Nitrates,24,
Jun-09,Zinc,12,
Jun-09,Acenaphthene,4,
Jun-09,AOX,15,
Jun-09,PCB 101,4,
Jun-09,Benzo(a)anthracene,4,
Jun-09,Dissolved silicates,2,
Jun-09,Fluoranthene,4,
Jun-09,Ammonium,24,
Jun-09,"1,2,4-Trichlorobenzene",4,
Jun-09,Orthophosphate-phosphorus,24,
Jun-09,Total hardness,18,
Jun-09,Potassium,18,
Jun-09,Biochemical Oxygen,24,
Jun-09,Chemical Oxygen Demand (Mn),21,
Jun-09,Total phosphorus,24,
Jun-09,PCB 180,4,
Jun-09,Hexachlorobenzene,4,
Jun-09,Calcium,19,
Jun-09,Fecal coliforms,12,
Jun-09,Atrazine,11,
Jun-09,Oxygen saturation,23,
Jun-09,Chlorides,23,
Jun-09,Anionic active surfactants,19,
Jun-09,"p,p-DDT",15,
Jun-09,Chromium,13,
Jun-09,Aldrin,4,
Jun-09,Aluminium,11,
Jun-09,Total dissolved salts,24,
Jun-09,Total organic carbon,11,
Jun-09,Isodrin,4,
Jun-09,Pyrene,4,
Jun-09,Naphthalene,4,
Jun-09,Endrin,4,
Jun-09,PCB 138,4,
Jun-09,Anthracene,4,
Jun-09,PCB 153,4,
Jun-09,Manganese,31,
Jun-09,Total nitrogen,22,
Jun-09,Magnesium,19,
Jul-09,Total dissolved salts,24,
Jul-09,Cyanides,13,
Jul-09,Dissolved oxygen,24,
Jul-09,Pentachlorobenzene,4,
Jul-09,Anthracene,5,
Jul-09,"1,2,3-Trichlorobenzene",4,
Jul-09,Water temperature,24,
Jul-09,Total hardness,18,
Jul-09,Simazine,1,
Jul-09,"1,2,4-Trichlorobenzene",4,
Jul-09,Chemical Oxygen Demand (Cr),24,
Jul-09,Oxygen saturation,20,
Jul-09,Hexachlorobenzene,4,
Jul-09,Organic nitrogen,4,
Jul-09,Fecal streptococci ,15,
Jul-09,Chrysene,4,
Jul-09,Total coliforms,16,
Jul-09,Copper,13,
Jul-09,Benzo(b)fluoranthene,5,
Jul-09,Acenaphthene,4,
Jul-09,Bicarbonates,10,
Jul-09,Iron,13,
Jul-09,Aluminium,8,
Jul-09,Nitrites,24,
Jul-09,Naphthalene,5,
Jul-09,Pyrene,4,
Jul-09,Ammonium,24,
Jul-09,PCB 101,4,
Jul-09,Silica (SiO2),19,
Jul-09,Dieldrin,1,
Jul-09,Total nitrogen,19,
Jul-09,Fecal coliforms,15,
Jul-09,Manganese,31,
Jul-09,Sulfides,9,
Jul-09,Aldrin,5,
Jul-09,"Benzo(g,h,i)perylene",1,
Jul-09,Tetrachloromethane,13,
Jul-09,Petroleum hydrocarbons,17,
Jul-09,Sodium,19,
Jul-09,Chlorides,23,
Jul-09,Zinc,13,
Jul-09,Mercury,11,
Jul-09,Dissolved silicates,3,
Jul-09,Fluoranthene,5,
Jul-09,Benzo(k)fluoranthene,5,
Jul-09,gamma-Hexachlorocyclohexane,16,
Jul-09,"p,p-DDT",15,
Jul-09,Biochemical Oxygen,24,
Jul-09,Phenanthrene,5,
Jul-09,Sulphates,22,
Jul-09,Total organic carbon,9,
Jul-09,Cadmium,12,
Jul-09,Potassium,18,
Jul-09,Magnesium,19,
Jul-09,Isodrin,4,
Jul-09,Chromium,14,
Jul-09,Nitrates,24,
Jul-09,Acenaphthylene,4,
Jul-09,Endrin,5,
Jul-09,Atrazine,12,
Jul-09,"Indeno(1,2,3-c,d)pyrene",1,
Jul-09,Calcium,19,
Jul-09,PCB 180,4,
Jul-09,Lead,12,
Jul-09,PCB 153,4,
Jul-09,PCB 138,4,
Jul-09,Benzo(a)pyrene,5,
Jul-09,Anionic active surfactants,21,
Jul-09,Benzo(a)anthracene,5,
Jul-09,Total phosphorus,24,
Jul-09,AOX,15,
Jul-09,Arsenic,9,
Jul-09,Macrozoobenthos,1,
Jul-09,Orthophosphate-phosphorus,24,
Jul-09,Nickel,12,
Jul-09,Chemical Oxygen Demand (Mn),21,
Aug-09,Total phosphorus,21,
Aug-09,Atrazine,11,
Aug-09,Lead,11,
Aug-09,Aluminium,8,
Aug-09,Mercury,11,
Aug-09,Pyrene,4,
Aug-09,Tetrachloromethane,15,
Aug-09,Total nitrogen,19,
Aug-09,Total dissolved salts,21,
Aug-09,Calcium,16,
Aug-09,Organic nitrogen,4,
Aug-09,Dissolved oxygen,21,
Aug-09,Silica (SiO2),18,
Aug-09,Copper,11,
Aug-09,"1,2,4-Trichlorobenzene",4,
Aug-09,Ammonium,21,
Aug-09,Sulfides,11,
Aug-09,Cyanides,12,
Aug-09,Macrozoobenthos,1,
Aug-09,Total hardness,15,
Aug-09,Acenaphthene,4,
Aug-09,Fecal coliforms,15,
Aug-09,Chlorides,19,
Aug-09,Dissolved silicates,3,
Aug-09,Potassium,15,
Aug-09,Fecal streptococci ,15,
Aug-09,gamma-Hexachlorocyclohexane,15,
Aug-09,Benzo(k)fluoranthene,4,
Aug-09,Fluoranthene,4,
Aug-09,Hexachlorobenzene,4,
Aug-09,PCB 180,4,
Aug-09,Endrin,4,
Aug-09,Phenanthrene,4,
Aug-09,Pentachlorobenzene,4,
Aug-09,Chromium,12,
Aug-09,Anthracene,4,
Aug-09,Naphthalene,4,
Aug-09,Isodrin,3,
Aug-09,Acenaphthylene,4,
Aug-09,Chemical Oxygen Demand (Cr),21,
Aug-09,Benzo(a)pyrene,4,
Aug-09,Arsenic,11,
Aug-09,PCB 101,4,
Aug-09,Oxygen saturation,20,
Aug-09,Benzo(a)anthracene,4,
Aug-09,Manganese,26,
Aug-09,Total organic carbon,11,
Aug-09,Chrysene,4,
Aug-09,Cadmium,11,
Aug-09,Total coliforms,16,
Aug-09,Nitrites,21,
Aug-09,Orthophosphate-phosphorus,21,
Aug-09,Nickel,11,
Aug-09,Iron,11,
Aug-09,Petroleum hydrocarbons,16,
Aug-09,Benzo(b)fluoranthene,4,
Aug-09,PCB 153,4,
Aug-09,Nitrates,21,
Aug-09,Anionic active surfactants,15,
Aug-09,Sulphates,18,
Aug-09,PCB 138,4,
Aug-09,Sodium,16,
Aug-09,Bicarbonates,6,
Aug-09,Zinc,12,
Aug-09,Water temperature,21,
Aug-09,Biochemical Oxygen,21,
Aug-09,"p,p-DDT",15,
Aug-09,AOX,15,
Aug-09,Chemical Oxygen Demand (Mn),18,
Aug-09,Magnesium,16,
Aug-09,Aldrin,4,
Aug-09,"1,2,3-Trichlorobenzene",4,
Sep-09,Fecal streptococci ,19,
Sep-09,Cadmium,11,
Sep-09,Calcium,21,
Sep-09,Chlorides,22,
Sep-09,AOX,12,
Sep-09,Endrin,10,
Sep-09,Naphthalene,10,
Sep-09,Bicarbonates,7,
Sep-09,Ammonium,23,
Sep-09,Trifluralin,6,
Sep-09,Selenium,6,
Sep-09,gamma-Hexachlorocyclohexane,10,
Sep-09,Benzo(a)anthracene,10,
Sep-09,Zinc,13,
Sep-09,Total dissolved salts,23,
Sep-09,Isodrin,10,
Sep-09,Dissolved oxygen,23,
Sep-09,Fluoranthene,10,
Sep-09,Cyanides,17,
Sep-09,Sodium,20,
Sep-09,Chrysene,4,
Sep-09,Water temperature,20,
Sep-09,Silica (SiO2),15,
Sep-09,Biochemical Oxygen,23,
Sep-09,Alachlor,6,
Sep-09,Total coliforms,20,
Sep-09,Arsenic,10,
Sep-09,Acenaphthene,4,
Sep-09,Pyrene,4,
Sep-09,"Benzo(g,h,i)perylene",6,
Sep-09,PCB 180,10,
Sep-09,Aluminium,10,
Sep-09,Total organic carbon,12,
Sep-09,Manganese,26,
Sep-09,Organic nitrogen,2,
Sep-09,Copper,12,
Sep-09,Total hardness,19,
Sep-09,Mercury,10,
Sep-09,"Indeno(1,2,3-c,d)pyrene",6,
Sep-09,Benzo(a)pyrene,10,
Sep-09,Nitrites,23,
Sep-09,PCB 101,10,
Sep-09,Nickel,11,
Sep-09,Dieldrin,6,
Sep-09,Nitrates,23,
Sep-09,Macrozoobenthos,3,
Sep-09,Anionic active surfactants,19,
Sep-09,Hexachlorobenzene,10,
Sep-09,Atrazine,7,
Sep-09,Potassium,19,
Sep-09,Pentachlorobenzene,10,
Sep-09,Aldrin,10,
Sep-09,Oxygen saturation,16,
Sep-09,Orthophosphate-phosphorus,23,
Sep-09,Petroleum hydrocarbons,17,
Sep-09,Fecal coliforms,19,
Sep-09,Chemical Oxygen Demand (Mn),23,
Sep-09,Tetrachloromethane,12,
Sep-09,Chemical Oxygen Demand (Cr),23,
Sep-09,Total phosphorus,23,
Sep-09,Sulphates,21,
Sep-09,"1,2,4-Trichlorobenzene",4,
Sep-09,Chromium,12,
Sep-09,Fluorene,4,
Sep-09,Anthracene,10,
Sep-09,"1,2,3-Trichlorobenzene",4,
Sep-09,Barium,6,
Sep-09,Benzo(b)fluoranthene,10,
Sep-09,"p,p-DDT",10,
Sep-09,Sulfides,12,
Sep-09,Total nitrogen,20,
Sep-09,Simazine,6,
Sep-09,Lead,11,
Sep-09,PCB 138,10,
Sep-09,Benzo(k)fluoranthene,10,
Sep-09,PCB 153,10,
Sep-09,Magnesium,21,
Sep-09,Phenanthrene,10,
Sep-09,Acenaphthylene,4,
Sep-09,PCB 118,6,
Sep-09,Dissolved silicates,3,
Sep-09,Iron,12,
Oct-09,Dissolved oxygen,23,
Oct-09,Zinc,13,
Oct-09,Fluorene,4,
Oct-09,Arsenic,12,
Oct-09,Isodrin,9,
Oct-09,Biochemical Oxygen,23,
Oct-09,Ammonium,24,
Oct-09,Benzo(k)fluoranthene,10,
Oct-09,Sulphates,15,
Oct-09,PCB 153,9,
Oct-09,gamma-Hexachlorocyclohexane,9,
Oct-09,Lead,12,
Oct-09,Total organic carbon,14,
Oct-09,Nickel,12,
Oct-09,Benzo(a)anthracene,10,
Oct-09,Dissolved silicates,3,
Oct-09,Trifluralin,5,
Oct-09,PCB 118,5,
Oct-09,Pentachlorobenzene,9,
Oct-09,Fecal coliforms,15,
Oct-09,Pyrene,4,
Oct-09,Total coliforms,15,
Oct-09,Iron,13,
Oct-09,PCB 138,9,
Oct-09,Anthracene,10,
Oct-09,Acenaphthylene,4,
Oct-09,Total phosphorus,24,
Oct-09,AOX,11,
Oct-09,Benzo(b)fluoranthene,10,
Oct-09,Fecal streptococci ,15,
Oct-09,Chromium,13,
Oct-09,Chlorides,14,
Oct-09,Petroleum hydrocarbons,16,
Oct-09,Alachlor,5,
Oct-09,Silica (SiO2),21,
Oct-09,Cadmium,12,
Oct-09,Bicarbonates,6,
Oct-09,Copper,13,
Oct-09,Potassium,15,
Oct-09,Chemical Oxygen Demand (Mn),20,
Oct-09,Nitrates,24,
Oct-09,Chemical Oxygen Demand (Cr),23,
Oct-09,Total hardness,15,
Oct-09,"Benzo(g,h,i)perylene",6,
Oct-09,Simazine,5,
Oct-09,Chrysene,4,
Oct-09,"1,2,4-Trichlorobenzene",4,
Oct-09,Benzo(a)pyrene,10,
Oct-09,Aldrin,9,
Oct-09,Aluminium,11,
Oct-09,"Indeno(1,2,3-c,d)pyrene",6,
Oct-09,Total dissolved salts,23,
Oct-09,Endrin,9,
Oct-09,Mercury,11,
Oct-09,"1,2,3-Trichlorobenzene",4,
Oct-09,Acenaphthene,4,
Oct-09,Water temperature,23,
Oct-09,PCB 101,9,
Oct-09,Tetrachloromethane,9,
Oct-09,Dieldrin,5,
Oct-09,Total nitrogen,21,
Oct-09,Nitrites,24,
Oct-09,Atrazine,5,
Oct-09,Sodium,15,
Oct-09,Fluoranthene,10,
Oct-09,Naphthalene,10,
Oct-09,Manganese,28,
Oct-09,Phenanthrene,10,
Oct-09,Magnesium,15,
Oct-09,PCB 180,9,
Oct-09,Oxygen saturation,19,
Oct-09,Hexachlorobenzene,9,
Oct-09,Calcium,15,
Oct-09,Orthophosphate-phosphorus,24,
Oct-09,Anionic active surfactants,14,
Oct-09,Cyanides,11,
Oct-09,Sulfides,11,
Oct-09,Organic nitrogen,2,
Oct-09,"p,p-DDT",9,
Nov-09,Potassium,15,
Nov-09,Chrysene,4,
Nov-09,Acenaphthene,4,
Nov-09,Biochemical Oxygen,24,
Nov-09,Aluminium,11,
Nov-09,Nitrates,24,
Nov-09,PCB 101,5,
Nov-09,Fecal streptococci ,15,
Nov-09,"1,2,3-Trichlorobenzene",4,
Nov-09,Manganese,28,
Nov-09,Benzo(k)fluoranthene,5,
Nov-09,Cyanides,12,
Nov-09,"p,p-DDT",5,
Nov-09,Simazine,1,
Nov-09,Anthracene,5,
Nov-09,Zinc,12,
Nov-09,Tetrachloromethane,4,
Nov-09,Lead,12,
Nov-09,Total coliforms,16,
Nov-09,Arsenic,12,
Nov-09,"1,2,4-Trichlorobenzene",4,
Nov-09,Total hardness,4,
Nov-09,Total nitrogen,18,
Nov-09,Acenaphthylene,4,
Nov-09,Cadmium,12,
Nov-09,Iron,13,
Nov-09,Fluorene,4,
Nov-09,Benzo(a)pyrene,5,
Nov-09,Aldrin,5,
Nov-09,Phenanthrene,5,
Nov-09,Benzo(b)fluoranthene,5,
Nov-09,Alachlor,1,
Nov-09,Water temperature,24,
Nov-09,Dieldrin,1,
Nov-09,Total phosphorus,24,
Nov-09,"Indeno(1,2,3-c,d)pyrene",1,
Nov-09,Chemical Oxygen Demand (Cr),24,
Nov-09,Dissolved silicates,3,
Nov-09,Silica (SiO2),21,
Nov-09,Total dissolved salts,24,
Nov-09,Anionic active surfactants,15,
Nov-09,Orthophosphate-phosphorus,24,
Nov-09,Calcium,16,
Nov-09,Nitrites,24,
Nov-09,Total organic carbon,11,
Nov-09,PCB 138,5,
Nov-09,Sulphates,19,
Nov-09,PCB 118,1,
Nov-09,Fluoranthene,5,
Nov-09,Chemical Oxygen Demand (Mn),18,
Nov-09,Pyrene,4,
Nov-09,gamma-Hexachlorocyclohexane,5,
Nov-09,Benzo(a)anthracene,5,
Nov-09,PCB 153,5,
Nov-09,Chlorides,20,
Nov-09,Dissolved oxygen,24,
Nov-09,Petroleum hydrocarbons,14,
Nov-09,Organic nitrogen,2,
Nov-09,Magnesium,16,
Nov-09,Atrazine,1,
Nov-09,Chromium,13,
Nov-09,Bicarbonates,7,
Nov-09,Sulfides,9,
Nov-09,Fecal coliforms,15,
Nov-09,Oxygen saturation,23,
Nov-09,Ammonium,24,
Nov-09,AOX,11,
Nov-09,"Benzo(g,h,i)perylene",1,
Nov-09,Sodium,16,
Nov-09,Naphthalene,5,
Nov-09,Pentachlorobenzene,5,
Nov-09,Trifluralin,1,
Nov-09,Mercury,11,
Nov-09,PCB 180,5,
Nov-09,Isodrin,5,
Nov-09,Hexachlorobenzene,5,
Nov-09,Nickel,12,
Nov-09,Copper,12,
Nov-09,Endrin,5,
Dec-09,Chemical Oxygen Demand (Mn),18,
Dec-09,Anionic active surfactants,14,
Dec-09,Fluorene,3,
Dec-09,Endrin,3,
Dec-09,Magnesium,16,
Dec-09,Iron,12,
Dec-09,Chemical Oxygen Demand (Cr),18,
Dec-09,Pentachlorobenzene,3,
Dec-09,Lead,11,
Dec-09,"1,2,3-Trichlorobenzene",3,
Dec-09,Nickel,11,
Dec-09,Isodrin,3,
Dec-09,Organic nitrogen,4,
Dec-09,Phenanthrene,3,
Dec-09,Total coliforms,16,
Dec-09,Sodium,16,
Dec-09,Arsenic,11,
Dec-09,Anthracene,3,
Dec-09,Nitrites,24,
Dec-09,Pyrene,3,
Dec-09,Aluminium,11,
Dec-09,Nitrates,24,
Dec-09,PCB 138,3,
Dec-09,Bicarbonates,7,
Dec-09,Mercury,11,
Dec-09,PCB 180,3,
Dec-09,PCB 101,3,
Dec-09,Total phosphorus,24,
Dec-09,Chromium,12,
Dec-09,Water temperature,24,
Dec-09,Zinc,12,
Dec-09,Copper,11,
Dec-09,Total hardness,4,
Dec-09,Dissolved silicates,1,
Dec-09,Fecal streptococci ,15,
Dec-09,Fluoranthene,3,
Dec-09,Benzo(a)pyrene,3,
Dec-09,Acenaphthylene,3,
Dec-09,AOX,11,
Dec-09,Calcium,16,
Dec-09,Acenaphthene,3,
Dec-09,Sulfides,11,
Dec-09,Fecal coliforms,15,
Dec-09,gamma-Hexachlorocyclohexane,3,
Dec-09,"p,p-DDT",3,
Dec-09,Benzo(k)fluoranthene,3,
Dec-09,Manganese,27,
Dec-09,Aldrin,3,
Dec-09,Petroleum hydrocarbons,16,
Dec-09,Total organic carbon,11,
Dec-09,Benzo(a)anthracene,3,
Dec-09,Naphthalene,3,
Dec-09,Biochemical Oxygen,18,
Dec-09,Hexachlorobenzene,3,
Dec-09,Orthophosphate-phosphorus,24,
Dec-09,Oxygen saturation,23,
Dec-09,Total nitrogen,19,
Dec-09,PCB 153,3,
Dec-09,Ammonium,24,
Dec-09,Total dissolved salts,24,
Dec-09,Chlorides,17,
Dec-09,Sulphates,16,
Dec-09,Silica (SiO2),21,
Dec-09,Tetrachloromethane,3,
Dec-09,Dissolved oxygen,24,
Dec-09,"1,2,4-Trichlorobenzene",3,
Dec-09,Potassium,15,
Dec-09,Cyanides,12,
Dec-09,Cadmium,11,
Dec-09,Chrysene,3,
Dec-09,Benzo(b)fluoranthene,3,
Jan-10,Copper,15,
Jan-10,gamma-Hexachlorocyclohexane,10,
Jan-10,Water temperature,20,
Jan-10,Fecal streptococci ,2,
Jan-10,Arsenic,13,
Jan-10,Atrazine,8,
Jan-10,Magnesium,16,
Jan-10,AOX,2,
Jan-10,Nitrites,20,
Jan-10,Fecal coliforms,2,
Jan-10,Calcium,16,
Jan-10,Orthophosphate-phosphorus,20,
Jan-10,Chemical Oxygen Demand (Cr),19,
Jan-10,Nickel,15,
Jan-10,Petroleum hydrocarbons,13,
Jan-10,Cadmium,14,
Jan-10,Oxygen saturation,17,
Jan-10,Silica (SiO2),16,
Jan-10,Cyanides,12,
Jan-10,Tetrachloromethane,13,
Jan-10,Biochemical Oxygen,19,
Jan-10,Organic nitrogen,1,
Jan-10,Mercury,13,
Jan-10,Total hardness,2,
Jan-10,Lead,13,
Jan-10,Ammonium,20,
Jan-10,Anionic active surfactants,16,
Jan-10,Chemical Oxygen Demand (Mn),16,
Jan-10,Bicarbonates,3,
Jan-10,Inorganic nitrogen,4,
Jan-10,Zinc,14,
Jan-10,Total phosphorus,20,
Jan-10,Total coliforms,2,
Jan-10,Nitrates,20,
Jan-10,Sodium,13,
Jan-10,Potassium,13,
Jan-10,Iron,12,
Jan-10,Aluminium,11,
Jan-10,Chromium,15,
Jan-10,Sulphates,14,
Jan-10,Dissolved silicates,4,
Jan-10,Total extractable matter,11,
Jan-10,Chlorides,16,
Jan-10,Total nitrogen,16,
Jan-10,"p,p-DDT",2,
Jan-10,Total dissolved salts,18,
Jan-10,Manganese,26,
Jan-10,Dissolved oxygen,19,
Feb-10,Potassium,10,
Feb-10,Chemical Oxygen Demand (Mn),17,
Feb-10,Cyanides,12,
Feb-10,Silica (SiO2),18,
Feb-10,Nitrites,24,
Feb-10,Sodium,10,
Feb-10,Bicarbonates,5,
Feb-10,Total nitrogen,17,
Feb-10,Copper,15,
Feb-10,Sulphates,19,
Feb-10,Orthophosphate-phosphorus,24,
Feb-10,Oxygen saturation,19,
Feb-10,Chemical Oxygen Demand (Cr),21,
Feb-10,Fecal coliforms,10,
Feb-10,Cadmium,13,
Feb-10,AOX,4,
Feb-10,Organic nitrogen,2,
Feb-10,Zinc,15,
Feb-10,Chromium,15,
Feb-10,Ammonium,24,
Feb-10,Chlorides,18,
Feb-10,Petroleum hydrocarbons,4,
Feb-10,Dissolved oxygen,21,
Feb-10,Tetrachloromethane,15,
Feb-10,Nickel,15,
Feb-10,Mercury,13,
Feb-10,Total coliforms,10,
Feb-10,Lead,13,
Feb-10,gamma-Hexachlorocyclohexane,15,
Feb-10,Anionic active surfactants,16,
Feb-10,Nitrates,24,
Feb-10,Biochemical Oxygen,21,
Feb-10,Iron,2,
Feb-10,Inorganic nitrogen,6,
Feb-10,Total phosphorus,24,
Feb-10,Arsenic,13,
Feb-10,Calcium,17,
Feb-10,Dissolved silicates,6,
Feb-10,Atrazine,11,
Feb-10,Magnesium,17,
Feb-10,Total dissolved salts,20,
Feb-10,Manganese,7,
Feb-10,Water temperature,22,
Feb-10,"p,p-DDT",4,
Feb-10,Total hardness,4,
Feb-10,Fecal streptococci ,10,
Mar-10,Potassium,4,
Mar-10,Cyanides,12,
Mar-10,Zinc,15,
Mar-10,Chlorides,17,
Mar-10,Petroleum hydrocarbons,4,
Mar-10,Sulphates,16,
Mar-10,AOX,4,
Mar-10,Copper,15,
Mar-10,Total hardness,4,
Mar-10,Mercury,13,
Mar-10,Chemical Oxygen Demand (Cr),21,
Mar-10,Dissolved oxygen,21,
Mar-10,Chemical Oxygen Demand (Mn),20,
Mar-10,Total phosphorus,24,
Mar-10,Water temperature,23,
Mar-10,Sodium,4,
Mar-10,Oxygen saturation,19,
Mar-10,Atrazine,11,
Mar-10,Fecal streptococci ,4,
Mar-10,Anionic active surfactants,15,
Mar-10,Magnesium,17,
Mar-10,Total dissolved salts,19,
Mar-10,Arsenic,13,
Mar-10,Lead,15,
Mar-10,Bicarbonates,5,
Mar-10,Tetrachloromethane,15,
Mar-10,Orthophosphate-phosphorus,24,
Mar-10,Chromium,15,
Mar-10,Nitrites,24,
Mar-10,Total nitrogen,17,
Mar-10,Cadmium,14,
Mar-10,"p,p-DDT",1,
Mar-10,Fecal coliforms,4,
Mar-10,Manganese,6,
Mar-10,Nitrates,24,
Mar-10,Calcium,17,
Mar-10,Dissolved silicates,7,
Mar-10,Biochemical Oxygen,21,
Mar-10,Iron,1,
Mar-10,Total coliforms,4,
Mar-10,Inorganic nitrogen,6,
Mar-10,Silica (SiO2),18,
Mar-10,gamma-Hexachlorocyclohexane,12,
Mar-10,Organic nitrogen,1,
Mar-10,Nickel,14,
Mar-10,Ammonium,24,
Apr-10,"p,p-DDT",15,
Apr-10,Total coliforms,4,
Apr-10,Total phosphorus,24,
Apr-10,Cadmium,17,
Apr-10,Chlorides,17,
Apr-10,Macrozoobenthos,3,
Apr-10,Total hardness,4,
Apr-10,Organic nitrogen,3,
Apr-10,gamma-Hexachlorocyclohexane,15,
Apr-10,Nitrates,24,
Apr-10,Sulphates,19,
Apr-10,Magnesium,17,
Apr-10,Fecal coliforms,4,
Apr-10,Bicarbonates,5,
Apr-10,Chemical Oxygen Demand (Mn),17,
Apr-10,Orthophosphate-phosphorus,24,
Apr-10,Chemical Oxygen Demand (Cr),18,
Apr-10,Zinc,18,
Apr-10,AOX,4,
Apr-10,Oxygen saturation,16,
Apr-10,Water temperature,21,
Apr-10,Petroleum hydrocarbons,4,
Apr-10,Sodium,4,
Apr-10,Dissolved oxygen,21,
Apr-10,Silica (SiO2),18,
Apr-10,Lead,17,
Apr-10,Tetrachloromethane,15,
Apr-10,Iron,2,
Apr-10,Nitrites,24,
Apr-10,Total nitrogen,19,
Apr-10,Anionic active surfactants,15,
Apr-10,Mercury,16,
Apr-10,Chromium,18,
Apr-10,Fecal streptococci ,4,
Apr-10,Total dissolved salts,20,
Apr-10,Atrazine,11,
Apr-10,Calcium,17,
Apr-10,Arsenic,16,
Apr-10,Ammonium,24,
Apr-10,Potassium,4,
Apr-10,Copper,18,
Apr-10,Biochemical Oxygen,21,
Apr-10,Inorganic nitrogen,6,
Apr-10,Cyanides,4,
Apr-10,Nickel,18,
Apr-10,Manganese,5,
Apr-10,Dissolved silicates,5,
May-10,Organic nitrogen,1,
May-10,Potassium,4,
May-10,Fecal coliforms,4,
May-10,Water temperature,21,
May-10,Inorganic nitrogen,5,
May-10,Sulphates,16,
May-10,Total hardness,4,
May-10,Manganese,5,
May-10,Chemical Oxygen Demand (Mn),17,
May-10,Total nitrogen,17,
May-10,Total coliforms,4,
May-10,Total dissolved salts,20,
May-10,Chlorides,18,
May-10,Anionic active surfactants,14,
May-10,Orthophosphate-phosphorus,23,
May-10,Nickel,17,
May-10,Dissolved oxygen,21,
May-10,Atrazine,11,
May-10,Calcium,17,
May-10,Fecal streptococci ,4,
May-10,AOX,4,
May-10,Sodium,4,
May-10,Petroleum hydrocarbons,4,
May-10,Silica (SiO2),18,
May-10,Tetrachloromethane,11,
May-10,Chemical Oxygen Demand (Cr),18,
May-10,Magnesium,17,
May-10,Chromium,17,
May-10,Iron,2,
