,id,value,location,sample_date,measure,Month,Day,MonthName,Year,year
66430,800786,7.1,Kohsoom,2007-10-27,Lead,6,17,October,2007,2007
66471,802187,5.377000000000001,Chai,2007-10-28,Lead,6,17,October,2007,2007
66510,803859,3.785,Chai,2007-10-28,Lead,7,17,October,2007,2007
66548,805361,4.206,Chai,2007-10-28,Lead,7,17,October,2007,2007
66594,816820,3.2089999999999996,Sakda,2007-11-10,Lead,7,17,November,2007,2007
66649,817972,5.166,Sakda,2007-11-10,Lead,7,17,November,2007,2007
66702,819047,9.282,Sakda,2007-11-10,Lead,7,17,November,2007,2007
66776,813533,2.012,Kannika,2007-11-21,Lead,7,17,November,2007,2007
66829,814682,2.718,Kannika,2007-11-21,Lead,7,17,November,2007,2007
66880,815757,0.965,Kannika,2007-11-21,Lead,7,17,November,2007,2007
66932,788759,2.353,Boonsri,2007-11-22,Lead,7,17,November,2007,2007
66986,790218,4.257,Boonsri,2007-11-22,Lead,7,17,November,2007,2007
67039,791629,3.23,Boonsri,2007-11-22,Lead,7,17,November,2007,2007
67092,802237,1.237,Chai,2007-11-23,Lead,7,17,November,2007,2007
67145,803913,2.702,Chai,2007-11-23,Lead,7,17,November,2007,2007
67198,805416,1.0170000000000001,Chai,2007-11-23,Lead,7,17,November,2007,2007
67287,806649,4.763999999999999,Somchair,2007-11-28,Lead,7,17,November,2007,2007
67338,807803,3.092,Busarakhan,2007-11-28,Lead,7,17,November,2007,2007
67383,802288,0.855,Chai,2007-11-30,Lead,7,17,November,2007,2007
67424,803969,2.316,Chai,2007-11-30,Lead,7,17,November,2007,2007
67464,805469,1.123,Chai,2007-11-30,Lead,7,17,November,2007,2007
67511,816879,2.975,Sakda,2007-12-08,Lead,7,17,December,2007,2007
67565,818039,1.7080000000000002,Sakda,2007-12-08,Lead,7,17,December,2007,2007
67617,819106,0.674,Sakda,2007-12-08,Lead,7,17,December,2007,2007
67670,813590,1.253,Kannika,2007-12-13,Lead,7,17,December,2007,2007
67724,814747,2.623,Kannika,2007-12-13,Lead,7,17,December,2007,2007
67776,815814,3.2460000000000004,Kannika,2007-12-13,Lead,7,17,December,2007,2007
67829,788827,1.8659999999999999,Boonsri,2007-12-20,Lead,7,17,December,2007,2007
67882,790286,5.428,Boonsri,2007-12-20,Lead,7,17,December,2007,2007
67935,791696,2.677,Boonsri,2007-12-20,Lead,7,17,December,2007,2007
67987,802339,1.187,Chai,2007-12-20,Lead,7,17,December,2007,2007
68040,804030,2.12,Chai,2007-12-20,Lead,7,17,December,2007,2007
68092,805521,0.757,Chai,2007-12-20,Lead,7,17,December,2007,2007
68145,800893,5.626,Kohsoom,2007-12-22,Lead,7,17,December,2007,2007
68196,806717,7.649,Somchair,2007-12-22,Lead,7,17,December,2007,2007
68250,807871,9.16,Busarakhan,2007-12-22,Lead,7,17,December,2007,2007
68294,802388,1.23,Chai,2007-12-28,Lead,7,17,December,2007,2007
68334,804088,2.918,Chai,2007-12-28,Lead,7,17,December,2007,2007
68373,805571,0.737,Chai,2007-12-28,Lead,7,17,December,2007,2007
68506,910493,2.4,Kannika,2008-01-10,Lead,7,17,January,2008,2008
68549,911396,2.6,Kannika,2008-01-10,Lead,7,17,January,2008,2008
68592,912313,2.5,Kannika,2008-01-10,Lead,7,17,January,2008,2008
68633,913217,2.5,Sakda,2008-01-12,Lead,7,17,January,2008,2008
68674,914172,2.8,Sakda,2008-01-12,Lead,7,17,January,2008,2008
68715,915137,2.82,Sakda,2008-01-12,Lead,7,17,January,2008,2008
68758,902205,2.2,Chai,2008-01-18,Lead,7,17,January,2008,2008
68798,903330,2.5,Chai,2008-01-18,Lead,7,17,January,2008,2008
68837,904464,2.6,Chai,2008-01-18,Lead,7,17,January,2008,2008
68955,905578,1.4,Somchair,2008-02-03,Lead,7,17,February,2008,2008
68993,906167,1.0,Busarakhan,2008-02-03,Lead,7,17,February,2008,2008
69056,902253,2.4,Chai,2008-02-15,Lead,7,17,February,2008,2008
69098,903378,2.6,Chai,2008-02-15,Lead,7,17,February,2008,2008
69140,904512,2.8,Chai,2008-02-15,Lead,7,17,February,2008,2008
69404,913270,0.96,Sakda,2008-02-23,Lead,7,17,February,2008,2008
69448,914225,1.02,Sakda,2008-02-23,Lead,7,17,February,2008,2008
69492,915190,1.1,Sakda,2008-02-23,Lead,7,17,February,2008,2008
70163,913358,2.1,Sakda,2008-04-11,Lead,7,17,April,2008,2008
70207,914313,2.2,Sakda,2008-04-11,Lead,7,17,April,2008,2008
70251,915278,2.4,Sakda,2008-04-11,Lead,7,17,April,2008,2008
70295,910586,1.8,Kannika,2008-04-14,Lead,7,17,April,2008,2008
70339,911489,2.2,Kannika,2008-04-14,Lead,7,17,April,2008,2008
70383,912406,2.4,Kannika,2008-04-14,Lead,7,17,April,2008,2008
70427,902389,2.2,Chai,2008-04-28,Lead,7,17,April,2008,2008
70471,903514,1.8,Chai,2008-04-28,Lead,7,17,April,2008,2008
70515,904648,1.6,Chai,2008-04-28,Lead,7,17,April,2008,2008
70560,905660,3.5,Somchair,2008-05-03,Lead,7,17,May,2008,2008
70604,906250,2.8,Busarakhan,2008-05-03,Lead,7,17,May,2008,2008
71143,902463,4.2,Chai,2008-05-31,Lead,7,18,May,2008,2008
71184,903588,4.4,Chai,2008-05-31,Lead,7,18,May,2008,2008
71225,904722,4.5,Chai,2008-05-31,Lead,7,18,May,2008,2008
71343,903657,2.2,Chai,2008-06-12,Lead,7,18,June,2008,2008
71457,914422,2.0,Sakda,2008-06-13,Lead,7,18,June,2008,2008
71566,911596,3.8,Kannika,2008-06-15,Lead,7,18,June,2008,2008
71852,905770,4.4,Somchair,2008-06-26,Lead,7,18,June,2008,2008
71898,906360,4.6,Busarakhan,2008-06-26,Lead,7,18,June,2008,2008
73651,913591,2.0,Sakda,2008-09-06,Lead,7,18,September,2008,2008
73694,914556,1.8,Sakda,2008-09-06,Lead,7,18,September,2008,2008
73737,915510,2.1,Sakda,2008-09-06,Lead,7,18,September,2008,2008
73780,910813,2.0,Kannika,2008-09-07,Lead,7,18,September,2008,2008
73823,911730,2.1,Kannika,2008-09-07,Lead,7,18,September,2008,2008
73866,912636,2.8,Kannika,2008-09-07,Lead,7,18,September,2008,2008
73909,902710,3.6,Chai,2008-09-11,Lead,7,18,September,2008,2008
73952,903846,4.4,Chai,2008-09-11,Lead,7,18,September,2008,2008
73995,904968,4.5,Chai,2008-09-11,Lead,7,18,September,2008,2008
74113,905905,10.2,Somchair,2008-09-21,Lead,7,18,September,2008,2008
74156,906495,6.5,Busarakhan,2008-09-21,Lead,7,18,September,2008,2008
74496,910866,1.8,Kannika,2008-10-12,Lead,7,18,October,2008,2008
74541,911783,0.92,Kannika,2008-10-12,Lead,7,18,October,2008,2008
74586,912689,1.2,Kannika,2008-10-12,Lead,7,18,October,2008,2008
74631,913644,2.0,Sakda,2008-10-12,Lead,7,18,October,2008,2008
74676,914609,1.4,Sakda,2008-10-12,Lead,7,18,October,2008,2008
74721,915563,1.6,Sakda,2008-10-12,Lead,7,18,October,2008,2008
74850,902783,1.4,Chai,2008-10-17,Lead,7,18,October,2008,2008
74894,903919,2.5,Chai,2008-10-17,Lead,7,18,October,2008,2008
74938,905041,2.8,Chai,2008-10-17,Lead,7,18,October,2008,2008
74982,905958,3.6,Somchair,2008-10-19,Lead,7,18,October,2008,2008
75027,906549,2.1,Busarakhan,2008-10-19,Lead,7,18,October,2008,2008
75393,910922,4.0,Kannika,2008-11-07,Lead,7,18,November,2008,2008
75439,911839,3.2,Kannika,2008-11-07,Lead,7,18,November,2008,2008
75485,912745,3.6,Kannika,2008-11-07,Lead,7,18,November,2008,2008
75531,913700,4.6,Sakda,2008-11-07,Lead,7,18,November,2008,2008
75577,914665,3.8,Sakda,2008-11-07,Lead,7,18,November,2008,2008
75623,915619,3.0,Sakda,2008-11-07,Lead,7,18,November,2008,2008
75669,902856,1.4,Chai,2008-11-15,Lead,7,18,November,2008,2008
75714,903991,1.6,Chai,2008-11-15,Lead,7,18,November,2008,2008
75760,905114,2.4,Chai,2008-11-15,Lead,7,18,November,2008,2008
75806,906014,4.9,Somchair,2008-11-17,Lead,7,18,November,2008,2008
75852,906605,1.8,Busarakhan,2008-11-17,Lead,7,18,November,2008,2008
76156,906068,2.1,Somchair,2008-12-05,Lead,7,18,December,2008,2008
76197,906659,2.0,Busarakhan,2008-12-05,Lead,7,18,December,2008,2008
76392,910977,2.0,Kannika,2008-12-12,Lead,7,18,December,2008,2008
76438,911894,2.4,Kannika,2008-12-12,Lead,7,19,December,2008,2008
76484,912800,2.0,Kannika,2008-12-12,Lead,7,19,December,2008,2008
76530,913755,2.0,Sakda,2008-12-12,Lead,7,19,December,2008,2008
76576,914720,1.6,Sakda,2008-12-12,Lead,7,19,December,2008,2008
76622,915674,1.4,Sakda,2008-12-12,Lead,7,19,December,2008,2008
76668,906115,3.2,Somchair,2008-12-15,Lead,7,19,December,2008,2008
76715,906710,3.1,Busarakhan,2008-12-15,Lead,7,19,December,2008,2008
77197,1011192,0.5,Achara,2009-01-15,Lead,7,19,January,2009,2009
77267,1010808,0.5,Decha,2009-01-21,Lead,7,19,January,2009,2009
77568,1011240,1.7,Achara,2009-02-13,Lead,7,19,February,2009,2009
77941,1010838,0.5,Decha,2009-02-17,Lead,7,19,February,2009,2009
78480,1010881,87.0,Decha,2009-03-17,Lead,8,19,March,2009,2009
78691,1011288,0.5,Achara,2009-03-19,Lead,8,19,March,2009,2009
79045,1011336,0.5,Achara,2009-04-17,Lead,8,19,April,2009,2009
79081,1020446,1.4,Kannika,2009-04-17,Lead,8,19,April,2009,2009
79128,1021541,1.6,Kannika,2009-04-17,Lead,8,19,April,2009,2009
79175,1022697,1.8,Kannika,2009-04-17,Lead,8,19,April,2009,2009
79222,1023854,2.5,Sakda,2009-04-17,Lead,8,19,April,2009,2009
79269,1024975,2.2,Sakda,2009-04-17,Lead,8,19,April,2009,2009
79316,1026096,2.5,Sakda,2009-04-17,Lead,8,19,April,2009,2009
79363,1005730,2.4,Chai,2009-04-18,Lead,8,19,April,2009,2009
79410,1007118,2.2,Chai,2009-04-18,Lead,8,19,April,2009,2009
79457,1008480,3.0,Chai,2009-04-18,Lead,8,19,April,2009,2009
79723,1009452,2.4,Somchair,2009-04-25,Lead,8,19,April,2009,2009
79770,1010228,3.0,Busarakhan,2009-04-25,Lead,8,19,April,2009,2009
79952,1020514,2.5,Kannika,2009-05-08,Lead,8,19,May,2009,2009
79999,1021608,2.6,Kannika,2009-05-08,Lead,8,19,May,2009,2009
80046,1022765,2.9,Kannika,2009-05-08,Lead,8,19,May,2009,2009
80093,1023922,3.6,Sakda,2009-05-08,Lead,8,19,May,2009,2009
80140,1025043,3.0,Sakda,2009-05-08,Lead,8,19,May,2009,2009
80187,1026164,3.2,Sakda,2009-05-08,Lead,8,19,May,2009,2009
80451,1005818,1.0,Chai,2009-05-21,Lead,8,19,May,2009,2009
80498,1007206,1.2,Chai,2009-05-21,Lead,8,19,May,2009,2009
80545,1008568,1.3,Chai,2009-05-21,Lead,8,19,May,2009,2009
80592,1009519,1.6,Somchair,2009-05-25,Lead,8,19,May,2009,2009
80639,1010295,1.4,Busarakhan,2009-05-25,Lead,8,19,May,2009,2009
80860,1011408,0.5,Achara,2009-06-12,Lead,8,19,June,2009,2009
80895,1020581,1.9,Kannika,2009-06-12,Lead,8,19,June,2009,2009
80941,1021675,2.0,Kannika,2009-06-12,Lead,8,19,June,2009,2009
80987,1022832,2.1,Kannika,2009-06-12,Lead,8,19,June,2009,2009
81033,1023989,1.8,Sakda,2009-06-12,Lead,8,19,June,2009,2009
81079,1025110,1.7,Sakda,2009-06-12,Lead,8,19,June,2009,2009
81125,1026231,1.5,Sakda,2009-06-12,Lead,8,19,June,2009,2009
81171,1005902,3.1,Chai,2009-06-14,Lead,8,19,June,2009,2009
81217,1007290,4.0,Chai,2009-06-14,Lead,8,19,June,2009,2009
81263,1008652,3.9,Chai,2009-06-14,Lead,8,19,June,2009,2009
81588,1009586,1.8,Somchair,2009-06-28,Lead,8,19,June,2009,2009
81634,1010362,1.4,Busarakhan,2009-06-28,Lead,8,19,June,2009,2009
81716,1005985,1.8,Chai,2009-07-09,Lead,8,19,July,2009,2009
81760,1007373,1.5,Chai,2009-07-09,Lead,8,20,July,2009,2009
81804,1008735,1.7,Chai,2009-07-09,Lead,8,20,July,2009,2009
81841,1011448,1.6,Achara,2009-07-11,Lead,8,20,July,2009,2009
81876,1020646,1.5,Kannika,2009-07-11,Lead,8,20,July,2009,2009
81922,1021740,1.2,Kannika,2009-07-11,Lead,8,20,July,2009,2009
81968,1022897,1.0,Kannika,2009-07-11,Lead,8,20,July,2009,2009
82014,1024054,1.2,Sakda,2009-07-11,Lead,8,20,July,2009,2009
82059,1025175,1.0,Sakda,2009-07-11,Lead,8,20,July,2009,2009
82104,1026296,1.2,Sakda,2009-07-11,Lead,8,20,July,2009,2009
82454,1009649,3.75,Somchair,2009-07-26,Lead,8,20,July,2009,2009
82496,1010425,4.0,Busarakhan,2009-07-26,Lead,8,20,July,2009,2009
82608,1020711,1.0,Kannika,2009-08-08,Lead,8,20,August,2009,2009
82654,1021805,1.4,Kannika,2009-08-08,Lead,8,20,August,2009,2009
82700,1022962,1.5,Kannika,2009-08-08,Lead,8,20,August,2009,2009
82746,1024117,1.0,Sakda,2009-08-08,Lead,8,20,August,2009,2009
82792,1025238,1.2,Sakda,2009-08-08,Lead,8,20,August,2009,2009
82838,1026359,1.4,Sakda,2009-08-08,Lead,8,20,August,2009,2009
83145,1006066,1.1,Chai,2009-08-23,Lead,8,20,August,2009,2009
83190,1007454,1.2,Chai,2009-08-23,Lead,8,20,August,2009,2009
83235,1008816,1.5,Chai,2009-08-23,Lead,8,20,August,2009,2009
83280,1009709,3.8,Somchair,2009-08-28,Lead,8,20,August,2009,2009
83326,1010485,3.5,Busarakhan,2009-08-28,Lead,8,20,August,2009,2009
83438,1024182,3.7,Sakda,2009-09-07,Lead,8,20,September,2009,2009
83482,1025303,4.0,Sakda,2009-09-07,Lead,8,20,September,2009,2009
83526,1026424,4.7,Sakda,2009-09-07,Lead,8,20,September,2009,2009
83736,1020777,3.7,Kannika,2009-09-09,Lead,8,20,September,2009,2009
83781,1021871,3.4,Kannika,2009-09-09,Lead,8,20,September,2009,2009
83826,1023028,3.5,Kannika,2009-09-09,Lead,8,20,September,2009,2009
83884,1011079,109.0,Decha,2009-09-18,Lead,8,20,September,2009,2009
83968,1006148,1.8,Chai,2009-09-22,Lead,8,20,September,2009,2009
84037,1007536,2.0,Chai,2009-09-22,Lead,8,20,September,2009,2009
84080,1008898,2.4,Chai,2009-09-22,Lead,8,20,September,2009,2009
84149,1009774,2.1,Somchair,2009-09-24,Lead,8,20,September,2009,2009
84525,1024275,4.1,Sakda,2009-10-08,Lead,8,20,October,2009,2009
84567,1025396,4.7,Sakda,2009-10-08,Lead,8,20,October,2009,2009
84609,1026544,4.9,Sakda,2009-10-08,Lead,8,20,October,2009,2009
84657,1020842,2.7,Kannika,2009-10-10,Lead,8,20,October,2009,2009
84699,1021971,2.5,Kannika,2009-10-10,Lead,8,20,October,2009,2009
84741,1023155,2.4,Kannika,2009-10-10,Lead,8,20,October,2009,2009
84775,1011560,0.5,Achara,2009-10-11,Lead,8,20,October,2009,2009
84810,1006252,1.5,Chai,2009-10-19,Lead,8,20,October,2009,2009
84880,1007614,1.9,Chai,2009-10-19,Lead,8,20,October,2009,2009
84950,1009002,1.8,Chai,2009-10-19,Lead,8,20,October,2009,2009
85235,1009863,2.6,Somchair,2009-10-30,Lead,8,20,October,2009,2009
85304,1010611,1.4,Busarakhan,2009-10-30,Lead,8,20,October,2009,2009
85571,1020900,1.6,Kannika,2009-11-13,Lead,8,20,November,2009,2009
85612,1022029,1.7,Kannika,2009-11-13,Lead,8,20,November,2009,2009
85680,1023213,1.9,Kannika,2009-11-13,Lead,8,20,November,2009,2009
85721,1024333,2.1,Sakda,2009-11-13,Lead,8,20,November,2009,2009
85762,1025454,1.6,Sakda,2009-11-13,Lead,8,20,November,2009,2009
85803,1026602,1.4,Sakda,2009-11-13,Lead,8,20,November,2009,2009
85843,1009951,1.4,Somchair,2009-11-14,Lead,8,20,November,2009,2009
85882,1010699,1.0,Busarakhan,2009-11-14,Lead,8,20,November,2009,2009
85922,1006358,0.083,Chai,2009-11-16,Lead,8,20,November,2009,2009
85963,1007720,0.87,Chai,2009-11-16,Lead,8,20,November,2009,2009
86004,1009108,1.2,Chai,2009-11-16,Lead,8,20,November,2009,2009
86057,1011601,0.5,Achara,2009-11-19,Lead,8,20,November,2009,2009
86251,1006452,0.95,Chai,2009-12-05,Lead,8,20,December,2009,2009
86292,1007814,1.1,Chai,2009-12-05,Lead,8,20,December,2009,2009
86333,1009202,1.4,Chai,2009-12-05,Lead,8,20,December,2009,2009
86374,1020958,1.4,Kannika,2009-12-05,Lead,8,20,December,2009,2009
86415,1022114,1.9,Kannika,2009-12-05,Lead,8,20,December,2009,2009
86456,1023271,1.9,Kannika,2009-12-05,Lead,8,20,December,2009,2009
86497,1024391,1.9,Sakda,2009-12-05,Lead,8,20,December,2009,2009
86538,1025512,1.3,Sakda,2009-12-05,Lead,8,20,December,2009,2009
86579,1026660,1.2,Sakda,2009-12-05,Lead,8,21,December,2009,2009
86899,1010008,3.0,Somchair,2009-12-19,Lead,8,21,December,2009,2009
86940,1010756,1.7,Busarakhan,2009-12-19,Lead,8,21,December,2009,2009
87013,1349118,0.81,Kannika,2010-01-10,Lead,8,21,January,2010,2010
87052,1349727,1.2,Kannika,2010-01-10,Lead,8,21,January,2010,2010
87091,1350336,1.4,Kannika,2010-01-10,Lead,8,21,January,2010,2010
87130,1350945,1.2,Sakda,2010-01-10,Lead,8,21,January,2010,2010
87169,1351554,1.3,Sakda,2010-01-10,Lead,8,21,January,2010,2010
87208,1352163,1.3,Sakda,2010-01-10,Lead,8,21,January,2010,2010
87247,1328302,0.6,Achara,2010-01-16,Lead,8,21,January,2010,2010
87307,1341149,1.8,Chai,2010-01-17,Lead,8,21,January,2010,2010
87344,1342353,2.0,Chai,2010-01-17,Lead,8,21,January,2010,2010
87381,1343557,2.0,Chai,2010-01-17,Lead,8,21,January,2010,2010
87440,1326713,2.1,Somchair,2010-01-24,Lead,8,21,January,2010,2010
87479,1327309,1.5,Busarakhan,2010-01-24,Lead,8,21,January,2010,2010
87549,1354594,2.3,Kohsoom,2010-01-28,Lead,8,21,January,2010,2010
87648,1349172,1.5,Kannika,2010-02-07,Lead,8,21,February,2010,2010
87684,1349781,1.7,Kannika,2010-02-07,Lead,8,21,February,2010,2010
87720,1350390,1.7,Kannika,2010-02-07,Lead,8,21,February,2010,2010
87756,1350999,1.4,Sakda,2010-02-07,Lead,8,21,February,2010,2010
87792,1351608,1.5,Sakda,2010-02-07,Lead,8,21,February,2010,2010
87828,1352217,1.4,Sakda,2010-02-07,Lead,8,21,February,2010,2010
87870,1326765,3.0,Somchair,2010-02-14,Lead,8,21,February,2010,2010
87901,1327361,1.8,Busarakhan,2010-02-14,Lead,8,21,February,2010,2010
88028,1354651,4.3,Kohsoom,2010-02-18,Lead,8,21,February,2010,2010
88088,1328348,0.5,Achara,2010-02-20,Lead,8,21,February,2010,2010
88115,1341250,2.8,Chai,2010-02-20,Lead,8,21,February,2010,2010
88146,1342454,3.2,Chai,2010-02-20,Lead,8,21,February,2010,2010
88177,1343658,2.6,Chai,2010-02-20,Lead,8,21,February,2010,2010
88269,1338688,1.5,Tansanee,2010-03-11,Lead,8,21,March,2010,2010
88293,1349223,1.6,Kannika,2010-03-12,Lead,8,21,March,2010,2010
88324,1349832,1.4,Kannika,2010-03-12,Lead,8,21,March,2010,2010
88355,1350441,1.4,Kannika,2010-03-12,Lead,8,21,March,2010,2010
88386,1351050,1.8,Sakda,2010-03-12,Lead,8,21,March,2010,2010
88417,1351659,1.9,Sakda,2010-03-12,Lead,8,21,March,2010,2010
88448,1352268,1.7,Sakda,2010-03-12,Lead,8,21,March,2010,2010
88490,1327983,3.51,Decha,2010-03-18,Lead,8,21,March,2010,2010
88513,1341343,1.5,Chai,2010-03-18,Lead,8,21,March,2010,2010
88544,1342547,1.9,Chai,2010-03-18,Lead,8,21,March,2010,2010
88575,1343751,1.9,Chai,2010-03-18,Lead,8,21,March,2010,2010
88604,1328405,0.7,Achara,2010-03-19,Lead,8,21,March,2010,2010
88631,1326813,1.9,Somchair,2010-03-20,Lead,8,21,March,2010,2010
88662,1327409,2.1,Busarakhan,2010-03-20,Lead,8,21,March,2010,2010
88696,1354708,2.3,Kohsoom,2010-03-24,Lead,8,21,March,2010,2010
88885,1349269,0.98,Kannika,2010-04-08,Lead,8,21,April,2010,2010
88916,1349878,1.5,Kannika,2010-04-08,Lead,8,21,April,2010,2010
88947,1350487,1.3,Kannika,2010-04-08,Lead,8,21,April,2010,2010
88978,1351096,1.2,Sakda,2010-04-08,Lead,8,21,April,2010,2010
89009,1351705,1.3,Sakda,2010-04-08,Lead,8,21,April,2010,2010
89040,1352314,1.4,Sakda,2010-04-08,Lead,8,21,April,2010,2010
89079,1338730,5.49,Tansanee,2010-04-11,Lead,8,21,April,2010,2010
89102,1328474,0.5,Achara,2010-04-16,Lead,8,21,April,2010,2010
89129,1341437,1.4,Chai,2010-04-16,Lead,8,21,April,2010,2010
89161,1342641,1.3,Chai,2010-04-16,Lead,8,21,April,2010,2010
89193,1343845,0.98,Chai,2010-04-16,Lead,8,21,April,2010,2010
89249,1326859,3.5,Somchair,2010-04-18,Lead,8,21,April,2010,2010
89279,1327455,1.9,Busarakhan,2010-04-18,Lead,8,21,April,2010,2010
89313,1354765,10.2,Kohsoom,2010-04-21,Lead,8,21,April,2010,2010
89352,1324735,1.4,Boonsri,2010-04-22,Lead,8,21,April,2010,2010
89392,1325469,1.2,Boonsri,2010-04-22,Lead,8,21,April,2010,2010
89432,1326139,2.7,Boonsri,2010-04-22,Lead,8,21,April,2010,2010
89512,1341525,1.1,Chai,2010-05-09,Lead,8,21,May,2010,2010
89543,1342729,1.4,Chai,2010-05-09,Lead,8,21,May,2010,2010
89574,1343933,1.7,Chai,2010-05-09,Lead,8,21,May,2010,2010
89604,1349317,1.4,Kannika,2010-05-14,Lead,8,21,May,2010,2010
89634,1349926,1.3,Kannika,2010-05-14,Lead,8,21,May,2010,2010
89664,1350535,1.3,Kannika,2010-05-14,Lead,8,21,May,2010,2010
89694,1351144,1.5,Sakda,2010-05-14,Lead,8,21,May,2010,2010
89724,1351753,1.2,Sakda,2010-05-14,Lead,8,21,May,2010,2010
89754,1352362,1.3,Sakda,2010-05-14,Lead,8,21,May,2010,2010
89814,1324794,1.1,Boonsri,2010-05-19,Lead,8,21,May,2010,2010
89852,1325528,1.3,Boonsri,2010-05-19,Lead,8,21,May,2010,2010
89890,1326198,0.97,Boonsri,2010-05-19,Lead,8,21,May,2010,2010
89947,1328521,1.8,Achara,2010-05-20,Lead,8,21,May,2010,2010
89973,1326905,2.0,Somchair,2010-05-22,Lead,8,21,May,2010,2010
90002,1327501,1.8,Busarakhan,2010-05-22,Lead,8,21,May,2010,2010
90035,1354823,3.7,Kohsoom,2010-05-26,Lead,8,21,May,2010,2010
90105,1338796,1.5,Tansanee,2010-06-05,Lead,8,21,June,2010,2010
90134,1326957,2.2,Somchair,2010-06-13,Lead,8,21,June,2010,2010
90169,1327553,2.2,Busarakhan,2010-06-13,Lead,8,21,June,2010,2010
90223,1328558,1.0,Achara,2010-06-17,Lead,8,21,June,2010,2010
90255,1341635,1.1,Chai,2010-06-17,Lead,8,21,June,2010,2010
90292,1342839,1.3,Chai,2010-06-17,Lead,8,21,June,2010,2010
90329,1344043,1.4,Chai,2010-06-17,Lead,8,21,June,2010,2010
90365,1349369,1.1,Kannika,2010-06-19,Lead,8,21,June,2010,2010
90401,1349978,0.98,Kannika,2010-06-19,Lead,8,21,June,2010,2010
90437,1350587,1.2,Kannika,2010-06-19,Lead,8,21,June,2010,2010
90473,1351196,2.6,Sakda,2010-06-19,Lead,9,21,June,2010,2010
90509,1351805,2.2,Sakda,2010-06-19,Lead,9,21,June,2010,2010
90545,1352414,1.1,Sakda,2010-06-19,Lead,9,21,June,2010,2010
90580,1324848,0.83,Boonsri,2010-06-23,Lead,9,21,June,2010,2010
90619,1325582,2.2,Boonsri,2010-06-23,Lead,9,21,June,2010,2010
90658,1326252,1.3,Boonsri,2010-06-23,Lead,9,21,June,2010,2010
90697,1354877,2.6,Kohsoom,2010-06-23,Lead,9,21,June,2010,2010
90786,1338832,1.5,Tansanee,2010-07-09,Lead,9,21,July,2010,2010
90811,1341733,1.4,Chai,2010-07-15,Lead,9,21,July,2010,2010
90846,1342937,1.3,Chai,2010-07-15,Lead,9,21,July,2010,2010
90881,1344141,1.2,Chai,2010-07-15,Lead,9,21,July,2010,2010
90931,1328612,0.5,Achara,2010-07-16,Lead,9,21,July,2010,2010
90970,1349421,1.0,Kannika,2010-07-18,Lead,9,21,July,2010,2010
91005,1350030,1.5,Kannika,2010-07-18,Lead,9,21,July,2010,2010
91040,1350639,1.5,Kannika,2010-07-18,Lead,9,21,July,2010,2010
91075,1351248,1.5,Sakda,2010-07-18,Lead,9,21,July,2010,2010
91110,1351857,1.4,Sakda,2010-07-18,Lead,9,21,July,2010,2010
91145,1352466,1.7,Sakda,2010-07-18,Lead,9,21,July,2010,2010
91179,1327007,1.9,Somchair,2010-07-22,Lead,9,21,July,2010,2010
91212,1327603,2.4,Busarakhan,2010-07-22,Lead,9,21,July,2010,2010
91240,1338873,1.5,Tansanee,2010-07-22,Lead,9,21,July,2010,2010
91299,1324908,1.0,Boonsri,2010-07-24,Lead,9,21,July,2010,2010
91339,1325642,1.0,Boonsri,2010-07-24,Lead,9,21,July,2010,2010
91379,1326312,1.0,Boonsri,2010-07-24,Lead,9,21,July,2010,2010
91417,1354935,2.7,Kohsoom,2010-07-28,Lead,9,21,July,2010,2010
91467,1341827,1.7,Chai,2010-08-11,Lead,9,21,August,2010,2010
91502,1343031,1.8,Chai,2010-08-11,Lead,9,21,August,2010,2010
